name,Z1,Z11,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z12,Z2,France,Ireland,France1,France2,N. Ireland,Netherlands,Belgium,Norway,Denmark,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,,
03/01/2023 11:30,67.90384787,1162.2304,397.2797212,881.7294981,1574.786284,3547.728888,8584.651069,218.2633369,7185.281873,17011.7422,6166.116417,616.8119322,0,220,0,0,434,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 12:00,68.79605529,1177.501266,402.4996891,893.3147858,1595.477836,3594.343479,8697.447171,221.1311591,7279.691277,17235.26416,6247.134725,624.9163946,0,368,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 12:30,68.91272857,1179.498226,403.1823004,894.8297848,1598.183654,3600.439232,8712.197432,221.506182,7292.037122,17264.49397,6257.729426,625.976209,0,342,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 13:00,68.8269394,1178.029873,402.6803803,893.715815,1596.194082,3595.957061,8701.351652,221.2304299,7282.959295,17243.00147,6249.939204,625.1969339,0,332,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 13:30,68.46834064,1171.89216,400.5823548,889.0594205,1587.87767,3577.221581,8656.016295,220.077786,7245.013975,17153.16283,6217.376076,621.9395633,0,290,0,0,432,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 14:00,67.54353334,1156.06332,395.1716571,877.0508244,1566.43008,3528.903765,8539.098796,217.1051778,7147.154999,16921.4737,6133.397485,613.5389764,0,138,0,0,338,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 14:30,67.13860844,1149.132695,392.8025946,871.7928863,1557.039299,3507.747913,8487.90672,215.8036278,7104.307653,16820.0291,6096.627639,609.8607973,0,36,0,0,426,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 15:00,67.22611339,1150.630415,393.3145531,872.9291355,1559.068662,3512.319728,8498.969415,216.0848949,7113.567037,16841.95146,6104.573664,610.655658,0,138,0,0,450,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 15:30,67.83693231,1161.085085,396.8882235,880.8606017,1573.234418,3544.232794,8576.191362,218.0482502,7178.201167,16994.97804,6160.040043,616.2040977,0,56,0,0,386,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 16:00,69.40687422,1187.955937,406.0733596,901.2462517,1609.64359,3626.256544,8774.669119,223.0945144,7344.325407,17388.29076,6302.601105,630.4648344,0,126,0,0,432,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 16:30,71.04373168,1215.972103,415.6499932,922.5007984,1647.60463,3711.776389,8981.606584,228.3558654,7517.530351,17798.36763,6451.238539,645.3334059,0,20,0,0,342,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 17:00,71.77293967,1228.453101,419.9163133,931.9695431,1664.515995,3749.874851,9073.795707,230.6997585,7594.691884,17981.05386,6517.455423,651.9572453,0,46,0,0,428,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 17:30,71.28565715,1220.112857,417.0654076,925.6421938,1653.215224,3724.416113,9012.191682,229.1334863,7543.129826,17858.97646,6473.206963,647.530962,0,38,0,0,428,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 18:00,69.9181777,1196.707319,409.0648028,907.8855128,1621.501441,3652.97029,8839.309962,224.7379972,7398.429258,17516.38604,6349.030827,635.1093149,0,0,0,0,308,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 18:30,68.12689973,1166.048117,398.5847131,884.6258201,1579.959172,3559.382536,8612.850095,218.9802925,7208.884224,17067.62268,6186.370994,618.838048,0,54,0,0,144,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 19:00,66.40082153,1136.504864,388.4860827,862.2127445,1539.928977,3469.201232,8394.63302,213.4321593,7026.238338,16635.19362,6029.63173,603.1590302,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 19:30,64.13255573,1097.681623,375.2153178,832.759379,1487.324684,3350.692601,8107.870621,206.1412727,6786.220584,16066.93197,5823.658263,582.5549931,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 20:00,61.88487935,1059.210786,362.0650137,803.5733663,1435.19789,3233.259691,7823.711207,198.9165664,6548.381509,15503.82852,5619.554451,562.137982,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 20:30,59.31978302,1015.307046,347.0576056,770.2656646,1375.709678,3099.242745,7499.422414,190.6715774,6276.954471,14861.20283,5386.626817,538.8376525,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 21:00,56.70149739,970.492926,331.7390071,736.2673015,1314.98793,2962.446851,7168.409235,182.2556219,5999.899183,14205.25178,5148.869245,515.0541724,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 21:30,54.10551695,926.0605783,316.5509078,702.5585707,1254.783471,2826.816321,6840.21596,173.9113621,5725.204127,13554.88878,4913.137131,491.4733039,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
03/01/2023 22:00,51.17839029,875.9603898,299.4253972,664.549916,1186.899264,2673.884608,6470.157976,164.5026989,5415.46866,12821.56473,4647.334761,464.8844329,0,0,0,384,0,0,250,0,0,,,,,,,,,,,,,,
03/01/2023 22:30,49.55011176,848.0910585,289.8989556,643.4067662,1149.137181,2588.812982,6264.30509,159.2689232,5243.171497,12413.63711,4499.47635,450.0937889,0,0,0,430,0,0,268,0,0,,,,,,,,,,,,,,
03/01/2023 23:00,47.24409872,808.6217423,276.4073458,613.4632539,1095.657477,2468.332194,5972.770548,151.8567056,4999.1595,11835.91877,4290.075185,429.1468707,0,0,762,16,0,374,520,216,0,,,,,,,,,,,,,,
03/01/2023 23:30,46.54405905,796.6399857,272.3116786,604.373259,1079.422567,2431.75767,5884.26899,149.6065682,4925.084428,11660.53999,4226.506975,422.7879848,0,0,792,6,0,404,522,292,0,,,,,,,,,,,,,,
04/01/2023 0:00,45.93324013,786.1853156,268.7380082,596.4417928,1065.256812,2399.844605,5807.047042,147.6432129,4860.450298,11507.51339,4171.040596,417.2395452,0,0,734,162,0,526,398,676,0,,,,,,,,,,,,,,
04/01/2023 0:30,46.68303752,799.0187168,273.1247891,606.1778903,1082.645674,2439.018788,5901.839152,150.0532865,4939.790509,11695.35783,4239.127135,424.0504107,0,0,724,184,0,526,398,742,0,,,,,,,,,,,,,,
04/01/2023 1:00,46.2283549,791.2364483,270.464613,600.2738495,1072.100941,2415.263276,5844.356523,148.5918001,4891.678024,11581.44759,4197.838959,419.920252,0,0,410,542,0,494,448,1016,0,,,,,,,,,,,,,,
04/01/2023 1:30,45.44424184,777.8157061,265.8770643,590.0921642,1053.91625,2374.296223,5745.226102,146.0714255,4808.706682,11385.00616,4126.636331,412.7976763,0,0,420,554,0,514,448,1044,0,,,,,,,,,,,,,,
04/01/2023 2:00,44.68586552,764.8354697,261.4400914,580.2446697,1036.328431,2334.673821,5649.349415,143.6337767,4728.45869,11195.01247,4057.770769,405.9088832,0,0,906,440,0,806,436,1044,0,,,,,,,,,,,,,,
04/01/2023 2:30,44.18485675,756.2602909,258.5088786,573.7390852,1024.709328,2308.497936,5586.010066,142.0233841,4675.444178,11069.49628,4012.275873,401.3579159,0,0,922,442,68,806,436,1044,0,,,,,,,,,,,,,,
04/01/2023 3:00,44.00469948,753.1767506,257.4548465,571.3997483,1020.531226,2299.085374,5563.233929,141.4443046,4656.380741,11024.36204,3995.916407,399.7214379,0,0,960,596,118,732,276,1044,0,,,,,,,,,,,,,,
04/01/2023 3:30,43.38187006,742.5165111,253.8109074,563.3123264,1006.086931,2266.544805,5484.493573,139.4423441,4590.475715,10868.3265,3939.359396,394.0638997,0,0,962,622,76,730,278,1044,0,,,,,,,,,,,,,,
04/01/2023 4:00,42.58231495,728.8314655,249.1330129,552.9301265,987.5441172,2224.77096,5383.410911,136.8723341,4505.870364,10668.01642,3866.754529,386.8010546,362,0,1006,1000,0,486,528,1044,0,,,,,,,,,,,,,,
04/01/2023 4:30,42.67668304,730.4466532,249.6851249,554.1554934,989.7326468,2229.701351,5395.341268,137.1756615,4515.855974,10691.65817,3875.323773,387.6582573,386,0,1006,1000,0,472,532,1036,0,,,,,,,,,,,,,,
04/01/2023 5:00,43.69242687,747.8319473,255.6278577,567.3448978,1013.289183,2282.770269,5523.755293,140.4405668,4623.33745,10946.12934,3967.560001,396.8848762,656,0,1026,1000,0,394,626,722,0,,,,,,,,,,,,,,
04/01/2023 5:30,44.42678222,760.4010451,259.9242931,576.8804805,1030.319922,2321.137661,5616.595162,142.8010052,4701.043651,11130.10512,4034.244299,403.555472,666,0,1026,1000,0,390,628,680,0,,,,,,,,,,,,,,
04/01/2023 6:00,48.0059066,821.6607129,280.8643955,623.355307,1113.324879,2508.133882,6069.081066,154.3053846,5079.770607,12026.77215,4359.252356,436.0668347,170,0,916,342,0,104,0,270,0,,,,,,,,,,,,,,
04/01/2023 6:30,49.98763656,855.5796565,292.4587477,649.0880129,1159.284,2611.672059,6319.618563,160.6752591,5289.468417,12523.24886,4539.206481,454.0680926,152,0,822,282,0,102,0,196,0,,,,,,,,,,,,,,
04/01/2023 7:00,54.00771729,924.3866564,315.9787189,701.288645,1252.515359,2821.706645,6827.851772,173.5970046,5714.855406,13530.38732,4904.256278,490.5849301,196,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 7:30,56.64487653,969.5238134,331.4077399,735.5320814,1313.674812,2959.488617,7161.251021,182.0736255,5993.907817,14191.06673,5143.727699,514.5398507,198,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 8:00,59.75387624,1022.736909,349.5973207,775.9023526,1385.776914,3121.922535,7554.302055,192.0668833,6322.888278,14969.95486,5426.04534,542.7807852,0,52,0,0,58,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 8:30,60.7970726,1040.592076,355.700668,789.4482272,1409.970112,3176.425749,7686.186729,195.4200292,6433.274658,15231.30364,5520.774438,552.256772,0,6,0,0,16,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 9:00,62.75992893,1074.187982,367.1845977,814.9358598,1455.491527,3278.977846,7934.338155,201.7292383,6640.975347,15723.05201,5699.014714,570.0865893,0,0,0,0,120,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 9:30,62.97954922,1077.946965,368.4695129,817.7876228,1460.584832,3290.452207,7962.103349,202.4351638,6664.214585,15778.07279,5718.957682,572.081534,0,0,0,0,184,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 10:00,63.68130468,1089.958089,372.5752186,826.899897,1476.859534,3327.116375,8050.821822,204.6908164,6738.471212,15953.88143,5782.681696,578.4560053,0,0,0,0,224,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 10:30,63.84087255,1092.689224,373.5087898,828.9718811,1480.560139,3335.453216,8070.994972,205.2037154,6755.355971,15993.85747,5797.17151,579.9054573,0,0,0,0,272,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 11:00,64.31614458,1100.823897,376.2894266,835.1432747,1491.58237,3360.28445,8131.080588,206.7313822,6805.647134,16112.92591,5840.329339,584.2226421,0,0,0,0,312,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 11:30,64.47742821,1103.5844,377.2330362,837.2375382,1495.322766,3368.710933,8151.470653,207.2497963,6822.713449,16153.33181,5854.974956,585.6876795,0,0,0,0,200,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 12:00,64.77940611,1108.753001,378.9997946,841.1587125,1502.32606,3384.488178,8189.647794,208.2204438,6854.667401,16228.98541,5882.396536,588.4307283,0,0,0,0,102,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 12:30,65.13800486,1114.890715,381.0978201,845.8151069,1510.642472,3403.223658,8234.983152,209.3730877,6892.612721,16318.82404,5914.959664,591.6880988,0,0,0,0,164,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 13:00,65.28899382,1117.475015,381.9811993,847.7756939,1514.14412,3411.112282,8254.071723,209.8584115,6908.589696,16356.65085,5928.670455,593.0596232,0,0,0,0,184,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 13:30,63.57321031,1088.107964,371.9427994,825.496295,1474.352673,3321.468839,8037.15614,204.3433686,6727.03315,15926.80088,5772.866017,577.4741185,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 14:00,63.81170422,1092.189984,373.3381369,828.5931313,1479.883684,3333.929277,8067.307406,205.1099597,6752.26951,15986.55002,5794.522834,579.6405037,0,0,0,0,50,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 14:30,63.70017829,1090.281126,372.685641,827.1449704,1477.29724,3328.102454,8053.207893,204.7514818,6740.468334,15958.60978,5784.395545,578.6274459,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 15:00,63.99700884,1095.361626,374.4222841,830.9993065,1484.18116,3343.610769,8090.734289,205.7055842,6771.877617,16032.97382,5811.349714,581.3237382,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 15:30,65.15173114,1115.125651,381.1781274,845.9933421,1510.960803,3403.940806,8236.718475,209.417208,6894.065172,16322.26284,5916.206099,591.8127828,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 16:00,67.24498701,1150.953453,393.4249754,873.1742089,1559.506369,3513.305806,8501.355485,216.1455604,7115.564159,16846.6798,6106.287514,610.8270985,0,44,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 16:30,69.54070533,1190.246567,406.8563547,902.9840449,1612.747323,3633.248732,8791.588534,223.5246877,7358.486818,17421.81906,6314.75385,631.6805038,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 17:00,70.1995662,1201.523514,410.7111005,911.5393342,1628.027239,3667.671814,8874.884118,225.6424642,7428.204532,17586.88144,6374.582754,637.6653375,0,40,0,0,32,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 17:30,70.23045031,1202.052121,410.8917917,911.9403632,1628.743485,3669.285396,8878.788598,225.741735,7431.47255,17594.61874,6377.387234,637.9458766,0,68,0,0,164,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 18:00,69.00709666,1181.113414,403.7344123,896.0551519,1600.372184,3605.369621,8724.127788,221.8095095,7302.022732,17288.13571,6266.29867,626.8334118,0,48,0,0,304,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 18:30,67.5469649,1156.122053,395.1917339,877.0953831,1566.509663,3529.083053,8539.532628,217.1162079,7147.51811,16922.33341,6133.709095,613.5701473,0,118,0,0,290,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 19:00,65.68705559,1124.28817,384.3101083,852.9445146,1523.375735,3431.909559,8304.396137,211.1379015,6950.710815,16456.37603,5964.817084,596.6754603,0,212,0,0,400,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 19:30,63.78939904,1091.808213,373.2076376,828.3034991,1479.366395,3332.763911,8064.487504,205.038264,6749.909275,15980.96198,5792.497376,579.4378922,0,222,0,0,450,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 20:00,61.51770167,1052.926238,359.916796,798.8055748,1426.682519,3214.075994,7777.291273,197.7363472,6509.528408,15411.84063,5586.2123,558.8026839,0,384,0,0,450,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 20:30,58.97491053,1009.404268,345.0398872,765.7875053,1367.711596,3081.224413,7455.822381,189.5630538,6240.461606,14774.80297,5355.310124,535.7049661,0,500,0,0,406,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 21:00,56.43555095,965.9410332,330.183055,732.8139948,1308.820256,2948.552116,7134.78732,181.4007904,5971.757918,14138.62503,5124.719557,512.6384192,0,442,0,0,358,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 21:30,53.57533985,916.9861597,313.449042,695.6742364,1242.487915,2799.116498,6773.189045,172.2072138,5669.103156,13422.06513,4864.99356,486.6573829,0,500,0,0,358,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 22:00,51.03083292,873.4348234,298.5620949,662.6338876,1183.4772,2666.175272,6451.503237,164.0284052,5399.854797,12784.59764,4633.93558,463.5440795,0,500,0,0,358,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 22:30,49.51064874,847.4156164,289.6680723,642.89434,1148.221978,2586.751181,6259.316032,159.1420771,5238.995697,12403.75057,4495.892848,449.7353224,0,500,0,0,402,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 23:00,47.04335206,805.1857974,275.2328531,610.8565641,1091.001877,2457.843911,5947.391425,151.2114456,4977.917384,11785.62633,4271.846066,427.3233667,0,500,0,102,450,0,0,0,0,,,,,,,,,,,,,,
04/01/2023 23:30,46.20776549,790.8840437,270.3441523,600.0064967,1071.623444,2414.187555,5841.753536,148.5256197,4889.499346,11576.28939,4195.969305,419.733226,0,500,0,156,452,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 0:00,45.76509334,783.3073446,267.7542451,594.2584118,1061.35725,2391.059547,5785.789315,147.1027386,4842.657757,11465.3881,4155.77176,415.7121657,0,500,0,100,452,0,0,188,0,,,,,,,,,,,,,,
05/01/2023 0:30,45.84916674,784.74633,268.2461266,595.3501023,1063.307031,2395.452076,5796.418179,147.3729757,4851.554028,11486.45075,4163.406178,416.4758554,0,500,0,96,452,0,0,226,0,,,,,,,,,,,,,,
05/01/2023 1:00,45.50944161,778.9316541,266.2585234,590.9387813,1055.428324,2377.702674,5753.468894,146.2809973,4815.605831,11401.34046,4132.556899,413.3899255,0,500,0,96,452,0,0,232,0,,,,,,,,,,,,,,
05/01/2023 1:30,44.61894996,763.6901548,261.0485937,579.3757732,1034.776564,2331.177727,5640.889708,143.41869,4721.377984,11178.24833,4051.694396,405.3010486,0,500,0,96,452,0,0,240,0,,,,,,,,,,,,,,
05/01/2023 2:00,43.93092079,751.9139674,257.0231953,570.4417341,1018.820194,2295.230707,5553.906559,141.2071578,4648.573809,11005.87849,3989.216817,399.0512612,0,500,0,0,452,0,0,532,0,,,,,,,,,,,,,,
05/01/2023 2:30,43.4710908,744.0435977,254.3329042,564.4708553,1008.156086,2271.206264,5495.773183,139.7291263,4599.916654,10890.67869,3947.461229,394.8743459,0,500,0,0,452,0,0,550,0,,,,,,,,,,,,,,
05/01/2023 3:00,42.78306162,732.2674105,250.3075057,555.5368162,992.1997165,2235.259243,5408.790035,137.5175942,4527.11248,10718.30886,3884.983649,388.6245586,0,500,0,0,452,0,0,196,0,,,,,,,,,,,,,,
05/01/2023 3:30,42.34896839,724.8375467,247.7677904,549.9001283,982.1324805,2212.579453,5353.910391,136.1222883,4481.178673,10609.55682,3845.565126,384.6814259,0,500,0,0,452,0,0,126,0,,,,,,,,,,,,,,
05/01/2023 4:00,41.8393807,716.1155326,244.7863857,543.2831467,970.314421,2185.955349,5289.486465,134.4843205,4427.256379,10481.89138,3799.291208,380.0525311,0,420,0,68,452,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 4:30,41.76731779,714.8821164,244.3647728,542.3474119,968.6431802,2182.190326,5280.37601,134.2526887,4419.631004,10463.83768,3792.747421,379.3979399,0,336,0,72,432,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 5:00,41.87541215,716.7322406,244.9971921,543.7510141,971.1500413,2187.837862,5294.041692,134.6001365,4431.069066,10490.91823,3802.5631,380.3798266,62,186,0,34,298,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 5:30,42.78306162,732.2674105,250.3075057,555.5368162,992.1997165,2235.259243,5408.790035,137.5175942,4527.11248,10718.30886,3884.983649,388.6245586,86,94,0,0,156,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 6:00,46.53719592,796.5225175,272.2715251,604.2841414,1079.263401,2431.399096,5883.401328,149.5845079,4924.358202,11658.82059,4225.883757,422.7256429,0,2,0,0,26,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 6:30,50.57958185,865.7112891,295.9219955,656.7744057,1173.012049,2642.599047,6394.454438,162.5779489,5352.105426,12671.5471,4592.959012,459.4450918,0,0,0,0,62,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 7:00,54.87933531,939.3051183,321.0782263,712.6065797,1272.729413,2867.245515,6938.044887,176.3986464,5807.086131,13748.7511,4983.404933,498.5023665,0,0,0,0,212,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 7:30,57.96774561,992.1658095,339.1473463,752.7094981,1344.354018,3028.603711,7328.492934,186.3257235,6133.887913,14522.48104,5263.85292,526.5562748,0,0,0,0,286,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 8:00,60.21713779,1030.666013,352.3076888,781.9177903,1396.520603,3146.126265,7612.869262,193.5559449,6371.908546,15086.01435,5468.112536,546.9888715,0,0,0,0,160,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 8:30,61.35470225,1050.136367,358.9631481,796.6890318,1422.902333,3205.559866,7756.684294,197.2124182,6492.280535,15371.00488,5571.410879,557.3220611,0,0,0,0,16,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 9:00,63.19573794,1081.647213,369.7343513,820.5948271,1465.598554,3301.747281,7989.434713,203.1300593,6687.09071,15832.2339,5738.589041,574.0453075,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 9:30,64.20633442,1098.944406,375.646969,833.7173932,1489.035716,3354.54727,8117.19799,206.3784194,6794.027516,16085.41551,5830.357854,583.2251698,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 10:00,64.29383938,1100.442126,376.1589274,834.8536425,1491.065079,3359.119085,8128.260685,206.6596867,6803.286899,16107.33787,5838.303881,584.0200306,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 10:30,65.53606664,1121.70387,383.426729,850.9839275,1519.874087,3424.020936,8285.307566,210.6525776,6934.733839,16418.54924,5951.106293,595.3039359,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 11:00,65.96329674,1129.016266,385.9262906,856.5314979,1529.782157,3446.342155,8339.319545,212.0258234,6979.941419,16525.58188,5989.901598,599.1847265,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 11:30,66.12629618,1131.806136,386.8799386,858.6480407,1533.562345,3454.858281,8359.926527,212.5497524,6997.189291,16566.41763,6004.703019,600.6653495,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 12:00,65.88265491,1127.636015,385.4544858,855.4843661,1527.91196,3442.128913,8329.124513,211.7666164,6971.408262,16505.37894,5982.578789,598.4522078,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 12:30,66.36822163,1135.94689,388.295353,861.789436,1539.172938,3467.498006,8390.511623,213.3273735,7022.788764,16627.02648,6026.671446,602.8629056,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
05/01/2023 13:00,65.9873177,1129.427405,386.0668282,856.8434093,1530.339238,3447.597163,8342.356364,212.1030339,6982.483211,16531.59978,5992.08286,599.4029235,0,0,0,430,0,192,0,0,0,,,,,,,,,,,,,,
05/01/2023 13:30,65.6029822,1122.849186,383.8182267,851.852824,1521.425955,3427.51703,8293.767274,210.8676644,6941.814544,16435.31338,5957.182667,595.9117706,0,0,0,452,0,200,0,0,0,,,,,,,,,,,,,,
05/01/2023 14:00,64.59066993,1105.522625,377.8955707,838.7079785,1497.949,3374.6274,8165.78708,207.6137891,6834.696182,16181.70191,5865.258048,586.7163227,0,0,0,486,0,448,100,0,0,,,,,,,,,,,,,,
05/01/2023 14:30,63.90778809,1093.834539,373.9002874,829.8407777,1482.112005,3338.94931,8079.45468,205.418802,6762.436677,16010.62163,5803.247881,580.5132919,0,0,0,486,0,446,122,0,0,,,,,,,,,,,,,,
05/01/2023 15:00,63.34844267,1084.260881,370.627769,822.5776937,1469.139994,3309.725547,8008.740199,203.6208981,6703.249243,15870.49053,5752.455636,575.4324175,0,0,172,456,0,398,234,0,0,,,,,,,,,,,,,,
05/01/2023 15:30,64.84975324,1109.95705,379.411369,842.0721678,1503.957509,3388.16356,8198.541333,208.4465605,6862.11122,16246.60926,5888.784518,589.069734,0,0,190,448,0,412,216,0,0,,,,,,,,,,,,,,
05/01/2023 16:00,67.16606097,1149.602568,392.963209,872.1493566,1557.675962,3509.182207,8491.377369,215.8918685,7107.212558,16826.90671,6099.120508,610.1101653,430,0,272,312,0,626,0,0,0,,,,,,,,,,,,,,
05/01/2023 16:30,69.15465405,1183.63898,404.5977148,897.9711802,1603.794249,3613.078958,8742.782528,222.2838032,7317.636595,17325.10281,6279.697851,628.1737651,450,0,290,306,0,626,0,6,0,,,,,,,,,,,,,,
05/01/2023 17:00,70.02455628,1198.528075,409.6871835,909.2668354,1623.968511,3658.528183,8852.758728,225.0799298,7409.685763,17543.03674,6358.690702,636.075616,338,0,410,268,0,450,0,6,0,,,,,,,,,,,,,,
05/01/2023 17:30,70.00396688,1198.175671,409.5667228,908.9994826,1623.491014,3657.452461,8850.155742,225.0137493,7407.507085,17537.87855,6356.821049,635.8885899,334,40,414,266,0,444,0,10,0,,,,,,,,,,,,,,
